CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
18-01-0001-42,18-004,IZABAL,PUERTO BARRIOS,EODP NATALIA GORRIZ VIUDA DE MORALES,4A AVE. Y 5A CALLE,79482598,MARIA MAGDALENA SUCHITE GARNICA,CLAUDIA BERNARDA ESCOBEDO LEIVA,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0002-42,18-002,IZABAL,PUERTO BARRIOS,EODP ANEXA A ESCUELA URBANA MIXTA NO. 3 MARIO MENDEZ MONTENEGRO,19 CALLE Y 14 AVE.,56325260,ALBA MAGDALENA RAMOS PEREZ,ANGELA IRAIDA ESTRADA JUAREZ,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0003-42,18-002,IZABAL,PUERTO BARRIOS,EODP ANEXA A EOUM NO. 2 JUDITH ARACELY PAZ MORALES DE DIAZ,14 CALLE ENTRE 11 Y 12 AVENIDAS,79487572,ALBA MAGDALENA RAMOS PEREZ,LIDYA ROSMERY MEJIA BARRERA DE MINER,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0004-42,18-002,IZABAL,PUERTO BARRIOS,EODP ANEXA A EOUM PROFESORA ANA SUCELY CALDERON MARIN,COLONIA EL PROGRESO,79486012,ALBA MAGDALENA RAMOS PEREZ,MERCEDES MARILU UCELO SOSA,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0005-42,18-004,IZABAL,PUERTO BARRIOS,EODP ANEXA A ESCUELA URBANA MIXTA NO. 1 DR. MARIANO GALVEZ,14 CALLE ENTRE 11 Y 12 AVENIDA,79481458,MARIA MAGDALENA SUCHITE GARNICA,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0006-42,18-002,IZABAL,PUERTO BARRIOS,"EODP ANEXA A ESCUELA OFICIAL URBANA MIXTA NO. 4 ""PROFESOR PABLO DE JESUS LINARES FLORES""",19 CALLE Y 14 AVENIDA,42148209,ALBA MAGDALENA RAMOS PEREZ,JUANA EDELWAIZ CERVANTES LOPEZ DE GONZALEZ,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0007-42,18-004,IZABAL,PUERTO BARRIOS,EODP ANEXA A EOUM ERNESTO R. LARA,15 CALLE Y 7A AVENIDA,79480566,MARIA MAGDALENA SUCHITE GARNICA,ARIEL MOISES PEÑA CALDERON,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0008-42,18-002,IZABAL,PUERTO BARRIOS,"EODP ANEXA A ESCUELA OFICIAL URBANA PARA NIÑAS NO. 2 ""PROFESORA ALBA MARINA RUIZ FAJARDO""",15 CALLE ENTRE 7A Y 8A AVENIDA,40651474-40651474,ALBA MAGDALENA RAMOS PEREZ,ALBA MARINA RUIZ FAJARDO,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0009-42,18-002,IZABAL,PUERTO BARRIOS,EODP LICDA. LETICIA AGUILAR DE VALDEZ,16 CALLE ENTRE 5A Y 6A AVENIDAS,41411882,ALBA MAGDALENA RAMOS PEREZ,YAJAIRA LICELY NAJARRO LOPEZ,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0010-42,18-037,IZABAL,PUERTO BARRIOS,"COLEGIO PARTICULAR MIXTO ""CRISTO REY""",10 CALLE ENTRE 8A Y 9A AVE,79488225,LUIS FERNANDO MONROY RODRIGUEZ,HILCIA TRINIDAD MORALES LIMA,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0011-42,18-037,IZABAL,PUERTO BARRIOS,ANEXA A COLEGIO 'MAYA',22A. CALLE ENTRE 7A Y 8A AV.,79480009,LUIS FERNANDO MONROY RODRIGUEZ,--,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0012-42,18-037,IZABAL,PUERTO BARRIOS,EPDP ANEXA A COLEGIO 'HEBREO',10A. CALLE 4A. Y 5A. AVENIDAS NO.46,,LUIS FERNANDO MONROY RODRIGUEZ,ANA LUCRECIA GODINEZ MENDEZ,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0013-42,18-037,IZABAL,PUERTO BARRIOS,ANEXA A 'LICEO MONTESSORI',12 AV. 10 Y 11 CALLES,79480774,LUIS FERNANDO MONROY RODRIGUEZ,--,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0014-42,18-004,IZABAL,PUERTO BARRIOS,EODP ANEXA A EOUV NO. 1 RAFAEL LANDIVAR,4A. AVENIDA Y 6A. CALLE,56526415,MARIA MAGDALENA SUCHITE GARNICA,GHESY EDELMIRA DUARTE ROJAS DE HERNANDEZ,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0014-43,18-004,IZABAL,PUERTO BARRIOS,EOUV NO. 1 RAFAEL LANDIVAR,4A. AVENIDA 5A. Y 6A. CALLES,56526415,MARIA MAGDALENA SUCHITE GARNICA,GHESY EDELMIRA DUARTE ROJAS DE HERNANDEZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0015-43,18-004,IZABAL,PUERTO BARRIOS,EOUM ERNESTO R. LARA,15 CALLE Y 7A. AVENIDA,79480566,MARIA MAGDALENA SUCHITE GARNICA,ARIEL MOISES PEÑA CALDERON,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0016-43,18-004,IZABAL,PUERTO BARRIOS,EOUM NO.1 DR. MARIANO GALVEZ,14 CALLE ENTRE 11 Y 12 AVENIDA,79481458,MARIA MAGDALENA SUCHITE GARNICA,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0017-43,18-002,IZABAL,PUERTO BARRIOS,EOUM NO.3 MARIO MENDEZ MONTENEGRO,19 CALLE Y 14 AVENIDA,56325260,ALBA MAGDALENA RAMOS PEREZ,ANGELA IRAIDA ESTRADA JUAREZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0018-43,18-002,IZABAL,PUERTO BARRIOS,EOUM NO. 2 PROFA. JUDITH ARACELY PAZ MORALES DE DIAZ,14 CALLE 11 Y 12 AVENIDA,79487572,ALBA MAGDALENA RAMOS PEREZ,LIDYA ROSMERY MEJIA BARRERA DE MINER,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0019-43,18-002,IZABAL,PUERTO BARRIOS,"EOUN NO. 2 ""PROFESORA ALBA MARINA RUIZ FAJARDO""",15 CALLE ENTRE 7A. Y 8A. AVENIDAS,40651474,ALBA MAGDALENA RAMOS PEREZ,ALBA MARINA RUIZ FAJARDO,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0020-43,18-004,IZABAL,PUERTO BARRIOS,EOUN NO. 1 15 DE SEPTIEMBRE,4AV. ENTRE 5A. Y 6A. CALLE,79485869,MARIA MAGDALENA SUCHITE GARNICA,,PRIMARIA,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0021-43,18-002,IZABAL,PUERTO BARRIOS,"EOUM NO. 4 ""PROFESOR PABLO DE JESUS LINARES FLORES""",19 CALLE Y 14 AVENIDA.,42148209,ALBA MAGDALENA RAMOS PEREZ,JUANA EDELWAIZ CERVANTES LOPEZ DE GONZALEZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0022-43,18-002,IZABAL,PUERTO BARRIOS,EOUM 'PROFESORA ANA SUCELY CALDERON MARIN',COLONIA EL PROGRESO,42703104,ALBA MAGDALENA RAMOS PEREZ,MERCEDES MARILU UCELO SOSA,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0023-43,18-002,IZABAL,PUERTO BARRIOS,EOUM 'LA ESPERANZA',"10A. CALLE 18 Y 19 AVENIDAS, BARRIO ESPERANZA",32960428,ALBA MAGDALENA RAMOS PEREZ,ZOILA MARITZA BARRIENTOS MARMOL DE CRUZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0024-43,18-037,IZABAL,PUERTO BARRIOS,"COLEGIO PARTICULAR MIXTO ""CRISTO REY""",10 CALLE ENTRE 8A. Y 9A. AVENIDAS,79488225,LUIS FERNANDO MONROY RODRIGUEZ,LESLIE KARINA CERVANTES SALGUERO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0026-42,18-037,IZABAL,PUERTO BARRIOS,"ESCUELA PARTICULAR MIXTA ""JUSTO RUFINO BARRIOS""",8A. AV. ENTRE 17 Y 18 CALLE,79487032,LUIS FERNANDO MONROY RODRIGUEZ,KARLA GABRIELA QUIÑONEZ LOPEZ,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0026-43,18-037,IZABAL,PUERTO BARRIOS,"ESCUELA PARTICULAR MIXTA ""JUSTO RUFINO BARRIOS""",8A. AVE. 17 CALLES,79487032,LUIS FERNANDO MONROY RODRIGUEZ,RAQUEL DE JESÚS JUÁREZ SALGUERO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0027-43,18-037,IZABAL,PUERTO BARRIOS,CPMI ADVENTISTA BETHANIA,7A. AVE. ENTRE 14 Y 15 CALLES,79486330,LUIS FERNANDO MONROY RODRIGUEZ,EVER FRANCISCO LOPEZ RIVERA,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0028-43,18-037,IZABAL,PUERTO BARRIOS,EPUM '20 DE OCTUBRE',13 CALLE ENTRE 12 Y 13 AVENIDAS,79480344,LUIS FERNANDO MONROY RODRIGUEZ,--,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0029-43,18-037,IZABAL,PUERTO BARRIOS,LICEO 'MONTESSORI',12 AVE. 10 Y 11 CALLES,79480774,LUIS FERNANDO MONROY RODRIGUEZ,--,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0031-43,18-037,IZABAL,PUERTO BARRIOS,COLEGIO MIXTO 'HEBREO',10A. CALLES ENTRE 4A. Y 5A. AVE.,79482166,LUIS FERNANDO MONROY RODRIGUEZ,ROSAURA JOSEFINA BARRIENTOS MOYA DE VARGAS,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0032-44,18-002,IZABAL,PUERTO BARRIOS,EOPA 'RAFAEL LANDIVAR',15 CALLE 7A. AVENIDA ESQUINA,41109425,ALBA MAGDALENA RAMOS PEREZ,MARIA DEL CARMEN ALDANA HERNANDEZ LINARES,PRIMARIA DE ADULTOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),IZABAL
18-01-0033-44,18-004,IZABAL,PUERTO BARRIOS,EOPA DR.'TOMAS BAUDILIO NAVARRO BATREZ',19 CALLE 14 AVENIDA,55737894,MARIA MAGDALENA SUCHITE GARNICA,,PRIMARIA DE ADULTOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),IZABAL
18-01-0034-45,18-007,IZABAL,PUERTO BARRIOS,INEBE CON ORIENTACION OCUPACIONAL DR. LUIS PASTEUR,9 AVENIDA 14 Y 17 CALLES,79480792,CYNTHIA AZUCELLY BARRIENTOS LOPEZ,OLGA LETICIA TENAS MARTINEZ,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0035-45,18-007,IZABAL,PUERTO BARRIOS,INEB ADSCRITO A LA ESCUELA NACIONAL DE CIENCIAS COMERCIALES DOMINGO JUARROS,14 CALLE Y 11 AVENIDA,79524783,CYNTHIA AZUCELLY BARRIENTOS LOPEZ,SILVIA SUCELY ABREGO SALVADOR,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0036-45,18-006,IZABAL,PUERTO BARRIOS,INEB ADSCRITO A LA ESCUELA NACIONAL DE CIENCIAS COMERCIALES DOMINGO JUARROS,14 CALLE ENTRE 11 Y 12 AVENIDA,79480822,CYNTHIA AZUCELLY BARRIENTOS LOPEZ,SILVIA LETICIA LEMUS,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),IZABAL
18-01-0039-45,18-008,IZABAL,PUERTO BARRIOS,LICEO MIXTO '20 DE OCTUBRE',7A. CALLE ENTRE 6A. Y 7A. AVENIDA,79482254,ELENA ELIZABETH SUCHITE GARNICA,--,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0041-46,18-007,IZABAL,PUERTO BARRIOS,ESCUELA NACIONAL MIXTA DE CIENCIAS COMERCIALES DOMINGO JUARROS,14 CALLE Y 11 AVENIDA,79480444,CYNTHIA AZUCELLY BARRIENTOS LOPEZ,EDWIN NATALIO MARMOL LOAIZA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0042-46,18-008,IZABAL,PUERTO BARRIOS,"ESCUELA PARTICULAR MIXTA ""JUSTO RUFINO BARRIOS""",8A AVENIDA ENTRE 17 Y 18 CALLES,79487032,ELENA ELIZABETH SUCHITE GARNICA,MARIO RENÉ JUÁREZ SALGUERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0043-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO DE CIENCIAS DE LA COMPUTACION,8A. AVENIDA Y 10A. CALLE,79480009,ELENA ELIZABETH SUCHITE GARNICA,--,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0044-45,,IZABAL,PUERTO BARRIOS,IPMB 'JUSTO RUFINO BARRIOS',8A AVENIDA ENTRE 17 Y 18 CALLES,79480364,,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),IZABAL
18-01-0045-45,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO CRISTO REY,10A CALLE ENTRE 8A Y 9A AVENIDAS,79488225,ELENA ELIZABETH SUCHITE GARNICA,SONIA NINETH VALENZUELA ALEGRIA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0045-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO PARTICULAR MIXTO CRISTO REY,10A CALLE ENTRE 8A Y 9A AVENIDAS,79488225,ELENA ELIZABETH SUCHITE GARNICA,DOMISIANA FAUSTA SANCHEZ VILLALTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-01-0046-42,18-001,IZABAL,PUERTO BARRIOS,EODP ANEXA A EORM 12 DE OCTUBRE,ALDEA ENTRE RIOS,55147518,JACOBO AREVALO MEDINA,BILDA JUDITH MAYEN SOSA DE ROSALES,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0047-43,18-003,IZABAL,PUERTO BARRIOS,EORM,ALDEA SANTA MARIA DEL MAR,54328103,GLENDA NOEMI ORTEGA BELTETON,RONY ALEXANDER MANSILLA TOBAR,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0048-43,18-001,IZABAL,PUERTO BARRIOS,EORM 'SARA DE LA HOZ DE MENDEZ MONTENEGRO',ALDEA CACAO FRONTERA,,JACOBO AREVALO MEDINA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0049-43,18-002,IZABAL,PUERTO BARRIOS,EORM '12 DE OCTUBRE',ALDEA PUNTA DE MANABIQUE,,ALBA MAGDALENA RAMOS PEREZ,EDIN CRISANTO LEM JUL,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0050-43,18-001,IZABAL,PUERTO BARRIOS,EORM JM,KM. 285 CASERIO PIEDRA PARADA,49288027,JACOBO AREVALO MEDINA,FERNANDA LINARES ALDANA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0051-42,18-002,IZABAL,PUERTO BARRIOS,EODP ANEXA EORM,ALDEA EL COROZO,58751709,ALBA MAGDALENA RAMOS PEREZ,LILIAN ELIZABETH VELIZ ALVAREZ DE MADRID,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0051-43,18-002,IZABAL,PUERTO BARRIOS,EORM,ALDEA EL COROZO,58751709,ALBA MAGDALENA RAMOS PEREZ,LILIAN ELIZABETH VELIZ ALVAREZ DE MADRID,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0052-43,18-001,IZABAL,PUERTO BARRIOS,EORM,ALDEA AGUA CALIENTE,53419346,JACOBO AREVALO MEDINA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0053-43,18-001,IZABAL,PUERTO BARRIOS,EORM,ALDEA CHACHAGUALILLA,54271304,JACOBO AREVALO MEDINA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0054-43,18-003,IZABAL,PUERTO BARRIOS,EORM,ALDEA LAS PAVAS,54956924,GLENDA NOEMI ORTEGA BELTETON,EMMA JOSSELYN ROMERO MILIAN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0055-42,18-002,IZABAL,PUERTO BARRIOS,EODP ANEXA A EORM,ALDEA EL QUETZALITO,,ALBA MAGDALENA RAMOS PEREZ,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0056-43,18-004,IZABAL,PUERTO BARRIOS,EORM 'OVED ARNOLDO CISNEROS ALDANA',CASERIO LA REFINERIA,52151800,MARIA MAGDALENA SUCHITE GARNICA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0057-43,18-001,IZABAL,PUERTO BARRIOS,EORM,ALDEA RIO NUEVO,,JACOBO AREVALO MEDINA,,PRIMARIA,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0058-43,18-003,IZABAL,PUERTO BARRIOS,EORM,ALDEA LA COCONA,,GLENDA NOEMI ORTEGA BELTETON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0059-43,18-002,IZABAL,PUERTO BARRIOS,EORM,ALDEA MACHAQUITAS CHICLERO,,ALBA MAGDALENA RAMOS PEREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0060-43,18-003,IZABAL,PUERTO BARRIOS,EORM 'TOMAS CAAL ICO',ALDEA SAN PEDRO LA COCONA,,GLENDA NOEMI ORTEGA BELTETON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0061-43,18-001,IZABAL,PUERTO BARRIOS,EORM VISTA HERMOSA,"COLONIA VISTA HERMOSA, CASERÍO PLACA UNO, ALDEA ENTRE RÍOS",40021110,JACOBO AREVALO MEDINA,DINA MARIBEL GARCÍA BARRIENTOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0062-43,18-003,IZABAL,PUERTO BARRIOS,EORM,ALDEA ESPERANZA DEL MAR,47704903,GLENDA NOEMI ORTEGA BELTETON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0063-43,18-002,IZABAL,PUERTO BARRIOS,EORM,ALDEA CREEK GRANDE DEL MAR,,ALBA MAGDALENA RAMOS PEREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0064-43,18-001,IZABAL,PUERTO BARRIOS,EORM,ALDEA LA GLORIA,30001885,JACOBO AREVALO MEDINA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0065-43,18-002,IZABAL,PUERTO BARRIOS,EORM,CASERIO CREEK NEGRO DEL MAR,,ALBA MAGDALENA RAMOS PEREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0066-43,18-002,IZABAL,PUERTO BARRIOS,EORM,ALDEA EL QUETZALITO,,ALBA MAGDALENA RAMOS PEREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0067-43,18-002,IZABAL,PUERTO BARRIOS,EORM,ALDEA MILLA TRES,49462823,ALBA MAGDALENA RAMOS PEREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0068-42,18-004,IZABAL,PUERTO BARRIOS,EODP ANEXA A EORM,ALDEA PUENTE DOS,41623442,MARIA MAGDALENA SUCHITE GARNICA,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0068-43,18-004,IZABAL,PUERTO BARRIOS,EORM,18 CALLE Y 25 AVENIDA ALDEA PUENTE DOS,55757051,MARIA MAGDALENA SUCHITE GARNICA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0069-42,18-004,IZABAL,PUERTO BARRIOS,CEIN PAIN ANEXO A EORM REPUBLICA DE GUATEMALA,CASERIO EL MITCH,,MARIA MAGDALENA SUCHITE GARNICA,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0071-43,18-003,IZABAL,PUERTO BARRIOS,EORM,ALDEA PUNTA DE PALMA,50662400,GLENDA NOEMI ORTEGA BELTETON,DAVID HENRY ORELLANA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0072-43,18-003,IZABAL,PUERTO BARRIOS,EORM,CASERIO NUEVA PALESTINA,,GLENDA NOEMI ORTEGA BELTETON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0073-46,18-008,IZABAL,PUERTO BARRIOS,COLEGIO TECNICO PRIVADO MIXTO LA PATRIA,"FRENTE A LA BOMBA DE AGUA, ALDEA ENTRE RIOS",79475263,ELENA ELIZABETH SUCHITE GARNICA,LUIS ALBERTO CARCAMO PEÑA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,IZABAL
18-01-0074-43,18-002,IZABAL,PUERTO BARRIOS,EORM,ALDEA MOJANALES,41266753,ALBA MAGDALENA RAMOS PEREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0075-43,18-002,IZABAL,PUERTO BARRIOS,EORM,CASERIO MANACA,,ALBA MAGDALENA RAMOS PEREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0076-43,18-001,IZABAL,PUERTO BARRIOS,EORM,ALDEA SAN FRANCISCO VUELTA GRANDE,,JACOBO AREVALO MEDINA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0077-43,18-002,IZABAL,PUERTO BARRIOS,EORM,MILLA 6 ALDEA EL LAUREL,45145720,ALBA MAGDALENA RAMOS PEREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0078-43,18-002,IZABAL,PUERTO BARRIOS,EORM,ALDEA SAN FRANCISCO DEL MAR,,ALBA MAGDALENA RAMOS PEREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0079-43,18-002,IZABAL,PUERTO BARRIOS,EORM,ALDEA PITEROS,,ALBA MAGDALENA RAMOS PEREZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0080-43,18-001,IZABAL,PUERTO BARRIOS,EORM,ALDEA VERACRUZ,,JACOBO AREVALO MEDINA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
18-01-0081-43,18-001,IZABAL,PUERTO BARRIOS,EORM,ALDEA EL CINCHADO,48743153,JACOBO AREVALO MEDINA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),IZABAL
